ts_code,symbol,name,sw_l1_code,sw_l1_name,sw_l2_code,sw_l2_name,sw_l3_code,sw_l3_name,in_date,fetch_date,data_source
920206.BJ,920206.BJ,彩客科技,801030.SI,基础化工,801034.SI,化学制品,850335.SI,涂料油墨,20260527,2026-08-01,tushare
603062.SH,603062,麦加芯彩,801030.SI,基础化工,801034.SI,化学制品,850335.SI,涂料油墨,20231027,2026-08-01,tushare
001335.SZ,001335,信凯科技,801030.SI,基础化工,801034.SI,化学制品,850335.SI,涂料油墨,20250321,2026-08-01,tushare
002037.SZ,002037,保利联合,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20040907,2026-08-01,tushare
002096.SZ,002096,易普力,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20061220,2026-08-01,tushare
002683.SZ,002683,广东宏大,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20120130,2026-08-01,tushare
002827.SZ,002827,高争民爆,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20161201,2026-08-01,tushare
002226.SZ,002226,江南化工,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20080414,2026-08-01,tushare
603227.SH,603227,雪峰科技,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20150106,2026-08-01,tushare
002246.SZ,002246,北化股份,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20170629,2026-08-01,tushare
002917.SZ,002917,金奥博,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20171208,2026-08-01,tushare
603977.SH,603977,国泰集团,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20180713,2026-08-01,tushare
003002.SZ,003002,壶化股份,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20200904,2026-08-01,tushare
002360.SZ,002360,ST同德,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20100104,2026-08-01,tushare
002783.SZ,002783,凯龙股份,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20151209,2026-08-01,tushare
002497.SZ,002497,雅化集团,801030.SI,基础化工,801034.SI,化学制品,850337.SI,民爆制品,20240730,2026-08-01,tushare
600352.SH,600352,浙江龙盛,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20080102,2026-08-01,tushare
002054.SZ,002054,德美化工,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20080102,2026-08-01,tushare
603188.SH,603188,亚邦股份,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20140110,2026-08-01,tushare
603980.SH,603980,吉华集团,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20170605,2026-08-01,tushare
300798.SZ,300798,锦鸡股份,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20191021,2026-08-01,tushare
603790.SH,603790,雅运股份,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20180831,2026-08-01,tushare
300067.SZ,300067,安诺其,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20100111,2026-08-01,tushare
002440.SZ,002440,闰土股份,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20100111,2026-08-01,tushare
603172.SH,603172,万丰股份,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20230504,2026-08-01,tushare
605566.SH,605566,福莱蒽特,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20211015,2026-08-01,tushare
300107.SZ,300107,建新股份,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20210730,2026-08-01,tushare
301585.SZ,301585,蓝宇股份,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20241206,2026-08-01,tushare
301618.SZ,301618,长联科技,801030.SI,基础化工,801034.SI,化学制品,850338.SI,纺织化学制品,20240913,2026-08-01,tushare
603010.SH,603010,万盛股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
688357.SH,688357,建龙微纳,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
300163.SZ,300163,先锋新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20110104,2026-08-01,tushare
300174.SZ,300174,元力股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20110124,2026-08-01,tushare
002549.SZ,002549,凯美特气,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20111010,2026-08-01,tushare
603065.SH,603065,宿迁联盛,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230213,2026-08-01,tushare
300169.SZ,300169,天晟新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20110114,2026-08-01,tushare
603822.SH,603822,ST嘉澳,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20160418,2026-08-01,tushare
002802.SZ,002802,洪汇新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20160624,2026-08-01,tushare
002809.SZ,002809,红墙股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20160823,2026-08-01,tushare
002810.SZ,002810,山东赫达,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20160823,2026-08-01,tushare
300530.SZ,300530,领湃科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20160804,2026-08-01,tushare
301212.SZ,301212,联盛化学,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220325,2026-08-01,tushare
300405.SZ,300405,科隆股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20140124,2026-08-01,tushare
600273.SH,600273,嘉化能源,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20150701,2026-08-01,tushare
603916.SH,603916,苏博特,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20171108,2026-08-01,tushare
300641.SZ,300641,正丹股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20170330,2026-08-01,tushare
301286.SZ,301286,侨源股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20170419,2026-08-01,tushare
603125.SH,603125,常青科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230327,2026-08-01,tushare
300801.SZ,300801,泰和科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20191028,2026-08-01,tushare
603217.SH,603217,元利科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20190520,2026-08-01,tushare
688199.SH,688199,久日新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20191021,2026-08-01,tushare
000881.SZ,000881,中广核技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20190724,2026-08-01,tushare
002971.SZ,002971,和远气体,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20191205,2026-08-01,tushare
603867.SH,603867,新化股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20190614,2026-08-01,tushare
603948.SH,603948,建业股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20200217,2026-08-01,tushare
688179.SH,688179,阿拉丁,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20201016,2026-08-01,tushare
688065.SH,688065,凯赛生物,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20200727,2026-08-01,tushare
605366.SH,605366,宏柏新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20200727,2026-08-01,tushare
688398.SH,688398,赛特新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20200122,2026-08-01,tushare
300721.SZ,300721,怡达股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20171108,2026-08-01,tushare
600500.SH,600500,中化国际,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20180713,2026-08-01,tushare
600165.SH,600165,ST宁科,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20190724,2026-08-01,tushare
688133.SH,688133,泰坦科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20201016,2026-08-01,tushare
688625.SH,688625,呈和科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20210521,2026-08-01,tushare
688659.SH,688659,元琛科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20210319,2026-08-01,tushare
688350.SH,688350,富淼科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20210114,2026-08-01,tushare
688267.SH,688267,中触媒,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220121,2026-08-01,tushare
002453.SZ,002453,华软科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20100118,2026-08-01,tushare
002666.SZ,002666,德联集团,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20120116,2026-08-01,tushare
920957.BJ,920957.BJ,汉维科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20221214,2026-08-01,tushare
001358.SZ,001358,兴欣新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20231201,2026-08-01,tushare
603004.SH,603004,鼎龙科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20231208,2026-08-01,tushare
300610.SZ,300610,晨化股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
300596.SZ,300596,利安隆,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
002637.SZ,002637,赞宇科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20110117,2026-08-01,tushare
300109.SZ,300109,新开源,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20100111,2026-08-01,tushare
301100.SZ,301100,风光股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20211203,2026-08-01,tushare
603255.SH,603255,鼎际得,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220715,2026-08-01,tushare
300214.SZ,300214,日科化学,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
603181.SH,603181,皇马科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
920099.BJ,920099.BJ,瑞华技术,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20240925,2026-08-01,tushare
300535.SZ,300535,达威股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20210730,2026-08-01,tushare
603722.SH,603722,阿科力,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
002591.SZ,002591,恒大高新,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
300637.SZ,300637,扬帆新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
688269.SH,688269,凯立新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20220729,2026-08-01,tushare
920402.BJ,920402.BJ,硅烷科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20241112,2026-08-01,tushare
603120.SH,603120,肯特催化,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20250328,2026-08-01,tushare
301149.SZ,301149,隆华新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20211029,2026-08-01,tushare
301059.SZ,301059,金三江,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20210827,2026-08-01,tushare
301077.SZ,301077,星华新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20210917,2026-08-01,tushare
001218.SZ,001218,丽臣实业,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20210917,2026-08-01,tushare
301076.SZ,301076,新瀚新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20210917,2026-08-01,tushare
301617.SZ,301617,博苑新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20241122,2026-08-01,tushare
688602.SH,688602,康鹏科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20250425,2026-08-01,tushare
301518.SZ,301518,长华化学,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230714,2026-08-01,tushare
300072.SZ,300072,海新能科,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230821,2026-08-01,tushare
301373.SZ,301373,凌玮科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230120,2026-08-01,tushare
688196.SH,688196,卓越新能,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20191111,2026-08-01,tushare
002455.SZ,002455,百川股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20100104,2026-08-01,tushare
300910.SZ,300910,瑞丰新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20201123,2026-08-01,tushare
920519.BJ,920519.BJ,万德股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230920,2026-08-01,tushare
920033.BJ,920033.BJ,康普化学,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20221214,2026-08-01,tushare
920471.BJ,920471.BJ,美邦科技,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230530,2026-08-01,tushare
920974.BJ,920974.BJ,凯大催化,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230224,2026-08-01,tushare
002430.SZ,002430,杭氧股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20240730,2026-08-01,tushare
603334.SH,603334,丰倍生物,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20251017,2026-08-01,tushare
603276.SH,603276,恒兴新材,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20230908,2026-08-01,tushare
603285.SH,603285,键邦股份,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20240704,2026-08-01,tushare
920193.BJ,920193.BJ,吉和昌,801030.SI,基础化工,801034.SI,化学制品,850339.SI,其他化学制品,20260626,2026-08-01,tushare
600160.SH,600160,巨化股份,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,19980626,2026-08-01,tushare
002326.SZ,002326,永太科技,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20091204,2026-08-01,tushare
002407.SZ,002407,多氟多,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20110110,2026-08-01,tushare
603505.SH,603505,金石资源,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20170419,2026-08-01,tushare
002915.SZ,002915,中欣氟材,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20171121,2026-08-01,tushare
603379.SH,603379,三美股份,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20190318,2026-08-01,tushare
605020.SH,605020,永和股份,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20210630,2026-08-01,tushare
300343.SZ,300343,联创股份,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20230704,2026-08-01,tushare
600378.SH,600378,昊华科技,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20210730,2026-08-01,tushare
603310.SH,603310,巍华新材,801030.SI,基础化工,801034.SI,化学制品,850382.SI,氟化工,20240802,2026-08-01,tushare
600309.SH,600309,万华化学,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20010105,2026-08-01,tushare
002165.SZ,002165,红宝丽,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20070822,2026-08-01,tushare
603192.SH,603192,汇得科技,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20180809,2026-08-01,tushare
300848.SZ,300848,美瑞新材,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20200618,2026-08-01,tushare
300321.SZ,300321,同大股份,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20120116,2026-08-01,tushare
300200.SZ,300200,高盟新材,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20111010,2026-08-01,tushare
600230.SH,600230,沧州大化,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20111010,2026-08-01,tushare
603041.SH,603041,美思德,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20170320,2026-08-01,tushare
920261.BJ,920261.BJ,一诺威,801030.SI,基础化工,801034.SI,化学制品,850372.SI,聚氨酯,20230407,2026-08-01,tushare
301220.SZ,301220,亚香股份,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20220602,2026-08-01,tushare
002166.SZ,002166,莱茵生物,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20220729,2026-08-01,tushare
301156.SZ,301156,美农生物,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20220610,2026-08-01,tushare
603235.SH,603235,天新药业,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20220624,2026-08-01,tushare
603739.SH,603739,蔚蓝生物,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20220729,2026-08-01,tushare
600873.SH,600873,梅花生物,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20220729,2026-08-01,tushare
301206.SZ,301206,三元生物,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20220114,2026-08-01,tushare
920016.BJ,920016.BJ,中草香料,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20240913,2026-08-01,tushare
605077.SH,605077,华康股份,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20210730,2026-08-01,tushare
688089.SH,688089,嘉必优,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20210730,2026-08-01,tushare
600299.SH,600299,安迪苏,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20210730,2026-08-01,tushare
600866.SH,600866,星湖科技,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20210730,2026-08-01,tushare
688639.SH,688639,华恒生物,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20210730,2026-08-01,tushare
002597.SZ,002597,金禾实业,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20210730,2026-08-01,tushare
300858.SZ,300858,科拓生物,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20210730,2026-08-01,tushare
002562.SZ,002562,兄弟科技,801030.SI,基础化工,801034.SI,化学制品,850135.SI,食品及饲料添加剂,20210730,2026-08-01,tushare
