scenario,factor,h,regime,ic_lo,ic_hi,dIC,dt,n_hi,n_lo,dIC_h1,dIC_h2,stable,dt_adj_sqrtN,pass_bonf_z
bigup,std5,10,blow_rate,-0.0313,-0.0733,-0.042,-1.71,151,160,-0.028,-0.0561,True,-0.218,False
bigup,std5,10,max_board_height,-0.066,-0.0621,0.0039,0.15,149,140,-0.0107,0.0198,False,0.019,False
bigup,std5,10,lu_premium_1d,-0.0722,-0.0684,0.0038,0.15,151,151,-0.0456,0.0441,False,0.019,False
bigup,std20,1,limit_up_count,-0.0078,-0.0317,-0.0239,-0.79,165,140,-0.0576,0.013,False,-0.101,False
bigup,std20,1,limit_up_count_ma5,-0.0189,-0.0396,-0.0207,-0.7,167,142,-0.0849,0.0466,False,-0.089,False
bigup,std20,1,blow_rate,-0.0209,-0.0474,-0.0265,-0.98,155,164,-0.0136,-0.0255,True,-0.125,False
bigup,std20,1,max_board_height,-0.0041,-0.0367,-0.0325,-1.13,151,140,-0.0597,-0.0045,True,-0.144,False
bigup,std20,1,lu_premium_1d,-0.0116,-0.0524,-0.0408,-1.41,153,156,-0.0654,-0.0162,True,-0.18,False
bigup,std20,3,limit_up_count,-0.0456,-0.0404,0.0051,0.18,164,139,-0.0536,0.0691,False,0.023,False
bigup,std20,3,limit_up_count_ma5,-0.073,-0.0622,0.0108,0.38,167,142,-0.09,0.1152,False,0.048,False
bigup,std20,3,blow_rate,-0.0282,-0.0818,-0.0535,-1.98,154,163,-0.0266,-0.0682,True,-0.253,False
bigup,std20,3,max_board_height,-0.0626,-0.0434,0.0192,0.67,151,140,-0.0329,0.0722,False,0.086,False
bigup,std20,3,lu_premium_1d,-0.0526,-0.0555,-0.0029,-0.1,152,155,-0.0089,0.0064,False,-0.013,False
bigup,std20,5,limit_up_count,-0.0471,-0.059,-0.0119,-0.41,164,138,-0.0411,0.0179,False,-0.052,False
bigup,std20,5,limit_up_count_ma5,-0.0634,-0.0625,0.0008,0.03,165,142,-0.0734,0.0783,False,0.004,False
bigup,std20,5,blow_rate,-0.0218,-0.0905,-0.0687,-2.6,152,163,-0.0304,-0.1001,True,-0.332,False
bigup,std20,5,max_board_height,-0.0588,-0.052,0.0068,0.24,151,140,-0.0395,0.0506,False,0.031,False
bigup,std20,5,lu_premium_1d,-0.0435,-0.0596,-0.0162,-0.58,152,153,-0.036,0.0042,False,-0.074,False
bigup,std20,10,limit_up_count,-0.0736,-0.0793,-0.0058,-0.2,160,138,-0.0057,-0.0124,True,-0.026,False
bigup,std20,10,limit_up_count_ma5,-0.0654,-0.0832,-0.0178,-0.66,163,142,-0.0162,-0.0209,True,-0.084,False
bigup,std20,10,blow_rate,-0.0379,-0.0995,-0.0616,-2.43,151,160,-0.0262,-0.0839,True,-0.31,False
bigup,std20,10,max_board_height,-0.0674,-0.0753,-0.0079,-0.28,149,140,-0.0352,0.0274,False,-0.036,False
bigup,std20,10,lu_premium_1d,-0.064,-0.0695,-0.0055,-0.2,151,151,-0.0464,0.033,False,-0.026,False
bigup,amp5,1,limit_up_count,-0.0555,-0.0841,-0.0285,-0.95,164,138,-0.0595,-0.0,True,-0.121,False
bigup,amp5,1,limit_up_count_ma5,-0.0797,-0.0635,0.0162,0.56,167,140,0.0073,0.0234,True,0.071,False
bigup,amp5,1,blow_rate,-0.101,-0.0818,0.0192,0.68,154,163,0.0484,0.0079,True,0.087,False
bigup,amp5,1,max_board_height,-0.0511,-0.0787,-0.0276,-0.97,151,138,-0.0418,-0.0068,True,-0.124,False
bigup,amp5,1,lu_premium_1d,-0.0583,-0.0986,-0.0403,-1.34,153,154,-0.1273,0.0482,False,-0.171,False
bigup,amp5,3,limit_up_count,-0.1152,-0.0821,0.0331,1.16,163,137,0.0275,0.0367,True,0.148,False
bigup,amp5,3,limit_up_count_ma5,-0.1442,-0.0729,0.0713,2.61,167,140,0.0578,0.0832,True,0.333,False
bigup,amp5,3,blow_rate,-0.1026,-0.1217,-0.0192,-0.73,153,162,-0.0079,-0.0198,True,-0.093,False
bigup,amp5,3,max_board_height,-0.1193,-0.0645,0.0548,2.07,151,138,0.0573,0.0544,True,0.264,False
bigup,amp5,3,lu_premium_1d,-0.0834,-0.1103,-0.0269,-0.99,152,153,-0.0879,0.0357,False,-0.126,False
bigup,amp5,5,limit_up_count,-0.1261,-0.0724,0.0537,1.82,163,136,0.079,0.0206,True,0.232,False
bigup,amp5,5,limit_up_count_ma5,-0.1441,-0.0507,0.0934,3.39,165,140,0.1037,0.0806,True,0.433,True
bigup,amp5,5,blow_rate,-0.0965,-0.1202,-0.0237,-0.87,151,162,0.0165,-0.0566,False,-0.111,False
bigup,amp5,5,max_board_height,-0.108,-0.0581,0.0498,1.86,151,138,0.0639,0.0375,True,0.237,False
bigup,amp5,5,lu_premium_1d,-0.0754,-0.0973,-0.0219,-0.81,152,151,-0.081,0.0404,False,-0.103,False
bigup,amp5,10,limit_up_count,-0.102,-0.0764,0.0256,0.93,159,136,0.042,-0.0,False,0.119,False
bigup,amp5,10,limit_up_count_ma5,-0.0956,-0.0697,0.026,1.01,163,140,0.0502,-0.0013,False,0.129,False
bigup,amp5,10,blow_rate,-0.0786,-0.0974,-0.0188,-0.76,150,159,0.0287,-0.0504,False,-0.097,False
bigup,amp5,10,max_board_height,-0.0869,-0.072,0.0149,0.55,149,138,0.0425,0.0048,True,0.07,False
bigup,amp5,10,lu_premium_1d,-0.0798,-0.0633,0.0165,0.61,151,149,-0.0391,0.0753,False,0.078,False
bigup,to_level,1,limit_up_count,-0.0544,-0.084,-0.0296,-1.01,159,137,-0.0827,0.0238,False,-0.129,False
bigup,to_level,1,limit_up_count_ma5,-0.066,-0.0716,-0.0056,-0.2,159,141,-0.0337,0.0227,False,-0.026,False
bigup,to_level,1,blow_rate,-0.0603,-0.0778,-0.0175,-0.66,146,161,-0.0045,-0.0245,True,-0.084,False
bigup,to_level,1,max_board_height,-0.0591,-0.0684,-0.0093,-0.33,143,139,-0.0888,0.0598,False,-0.042,False
bigup,to_level,1,lu_premium_1d,-0.0235,-0.1006,-0.0771,-2.78,147,150,-0.153,-0.0107,True,-0.355,False
bigup,to_level,3,limit_up_count,-0.0848,-0.0936,-0.0089,-0.31,158,136,-0.0922,0.0851,False,-0.04,False
bigup,to_level,3,limit_up_count_ma5,-0.1206,-0.0858,0.0348,1.23,159,141,-0.0028,0.0737,False,0.157,False
bigup,to_level,3,blow_rate,-0.0735,-0.0844,-0.0108,-0.4,145,160,0.0066,-0.0258,False,-0.051,False
bigup,to_level,3,max_board_height,-0.1314,-0.0564,0.075,2.6,143,139,-0.0341,0.1645,False,0.332,False
bigup,to_level,3,lu_premium_1d,-0.0775,-0.0897,-0.0122,-0.43,146,149,-0.0602,0.0258,False,-0.055,False
bigup,to_level,5,limit_up_count,-0.0857,-0.1086,-0.0229,-0.8,158,135,-0.0695,0.0259,False,-0.102,False
bigup,to_level,5,limit_up_count_ma5,-0.0896,-0.106,-0.0164,-0.56,157,141,-0.0169,-0.0183,True,-0.071,False
bigup,to_level,5,blow_rate,-0.0693,-0.1141,-0.0448,-1.63,143,160,-0.0155,-0.0635,True,-0.208,False
bigup,to_level,5,max_board_height,-0.106,-0.0632,0.0428,1.49,143,139,-0.0284,0.1047,False,0.19,False
bigup,to_level,5,lu_premium_1d,-0.0692,-0.0976,-0.0284,-1.03,146,147,-0.0714,0.0111,False,-0.131,False
bigup,to_level,10,limit_up_count,-0.0875,-0.1185,-0.0309,-1.03,154,135,-0.0721,0.0047,False,-0.131,False
bigup,to_level,10,limit_up_count_ma5,-0.0682,-0.1206,-0.0524,-1.79,155,141,-0.0365,-0.0742,True,-0.228,False
bigup,to_level,10,blow_rate,-0.0687,-0.1249,-0.0562,-2.06,142,157,-0.0095,-0.0795,True,-0.263,False
bigup,to_level,10,max_board_height,-0.0848,-0.0988,-0.014,-0.47,141,139,-0.0313,0.0233,False,-0.06,False
bigup,to_level,10,lu_premium_1d,-0.075,-0.096,-0.021,-0.71,145,145,-0.0676,0.0263,False,-0.091,False
bigup,to_trend,1,limit_up_count,-0.0439,-0.0875,-0.0436,-1.55,159,137,-0.0447,-0.0434,True,-0.198,False
bigup,to_trend,1,limit_up_count_ma5,-0.0569,-0.0546,0.0023,0.08,159,141,-0.0046,0.0107,False,0.01,False
bigup,to_trend,1,blow_rate,-0.0913,-0.0347,0.0567,2.19,146,161,0.0359,0.0746,True,0.28,False
bigup,to_trend,1,max_board_height,-0.0666,-0.067,-0.0005,-0.02,143,139,0.0267,-0.0251,False,-0.003,False
bigup,to_trend,1,lu_premium_1d,-0.0605,-0.0581,0.0024,0.09,147,150,-0.0265,0.0242,False,0.011,False
bigup,to_trend,3,limit_up_count,-0.0332,-0.0741,-0.0409,-1.48,158,136,-0.0303,-0.0559,True,-0.189,False
bigup,to_trend,3,limit_up_count_ma5,-0.0195,-0.0603,-0.0408,-1.47,159,141,-0.0443,-0.0355,True,-0.188,False
bigup,to_trend,3,blow_rate,-0.0876,-0.0396,0.048,1.86,145,160,-0.0121,0.0964,False,0.237,False
bigup,to_trend,3,max_board_height,-0.0716,-0.0711,0.0005,0.02,143,139,0.0216,-0.0225,False,0.003,False
bigup,to_trend,3,lu_premium_1d,-0.0457,-0.0623,-0.0165,-0.6,146,149,-0.0335,-0.0051,True,-0.077,False
bigup,to_trend,5,limit_up_count,-0.0504,-0.0282,0.0222,0.76,158,135,0.031,0.0073,True,0.097,False
bigup,to_trend,5,limit_up_count_ma5,-0.0272,-0.0284,-0.0012,-0.04,157,141,-0.0086,0.0064,False,-0.005,False
bigup,to_trend,5,blow_rate,-0.0654,-0.023,0.0424,1.56,143,160,-0.0077,0.0875,False,0.199,False
bigup,to_trend,5,max_board_height,-0.0565,-0.0595,-0.003,-0.11,143,139,0.0332,-0.037,False,-0.014,False
bigup,to_trend,5,lu_premium_1d,-0.0493,-0.0339,0.0154,0.53,146,147,0.0069,0.0245,True,0.068,False
bigup,to_trend,10,limit_up_count,-0.0616,-0.0189,0.0427,1.43,154,135,0.0657,0.0078,True,0.183,False
bigup,to_trend,10,limit_up_count_ma5,-0.0543,-0.0261,0.0282,0.97,155,141,0.0351,0.0193,True,0.124,False
bigup,to_trend,10,blow_rate,-0.055,-0.0348,0.0202,0.77,142,157,-0.0004,0.0448,False,0.098,False
bigup,to_trend,10,max_board_height,-0.049,-0.0504,-0.0014,-0.05,141,139,0.0793,-0.0506,False,-0.006,False
bigup,to_trend,10,lu_premium_1d,-0.0574,-0.0327,0.0247,0.85,145,145,0.0727,-0.0107,False,0.108,False
bigup,amihud20,1,limit_up_count,-0.0171,0.019,0.036,1.33,165,140,0.0283,0.0416,True,0.17,False
bigup,amihud20,1,limit_up_count_ma5,-0.0141,0.0153,0.0294,1.12,167,142,0.0219,0.0369,True,0.143,False
bigup,amihud20,1,blow_rate,-0.0021,-0.0018,0.0003,0.01,155,164,0.0086,-0.005,False,0.001,False
bigup,amihud20,1,max_board_height,-0.0015,0.0036,0.0051,0.19,151,140,0.0321,-0.0289,False,0.024,False
bigup,amihud20,1,lu_premium_1d,-0.0102,0.0222,0.0324,1.22,153,156,0.095,-0.0245,False,0.156,False
bigup,amihud20,3,limit_up_count,0.0044,0.0243,0.02,0.73,164,139,0.029,0.0059,True,0.093,False
bigup,amihud20,3,limit_up_count_ma5,0.0192,0.016,-0.0032,-0.12,167,142,-0.0218,0.0161,False,-0.015,False
bigup,amihud20,3,blow_rate,-0.0081,0.0116,0.0197,0.83,154,163,0.0301,0.0175,True,0.106,False
bigup,amihud20,3,max_board_height,0.032,0.0068,-0.0251,-0.99,151,140,0.0445,-0.081,False,-0.126,False
bigup,amihud20,3,lu_premium_1d,0.0182,0.0189,0.0007,0.03,152,155,0.0783,-0.066,False,0.004,False
bigup,amihud20,5,limit_up_count,0.0117,0.0249,0.0132,0.49,164,138,0.0121,0.0119,True,0.063,False
bigup,amihud20,5,limit_up_count_ma5,-0.0,0.028,0.028,1.09,165,142,-0.0101,0.069,False,0.139,False
bigup,amihud20,5,blow_rate,-0.0106,0.0352,0.0458,1.87,152,163,0.0626,0.0395,True,0.239,False
bigup,amihud20,5,max_board_height,0.0234,-0.0034,-0.0268,-1.08,151,140,0.0186,-0.0631,False,-0.138,False
bigup,amihud20,5,lu_premium_1d,0.0177,0.0325,0.0148,0.57,152,153,0.0684,-0.033,False,0.073,False
bigup,amihud20,10,limit_up_count,-0.0204,0.0657,0.0861,3.26,160,138,0.0998,0.071,True,0.416,False
bigup,amihud20,10,limit_up_count_ma5,-0.0466,0.0481,0.0947,3.79,163,142,0.1113,0.0771,True,0.484,True
bigup,amihud20,10,blow_rate,0.0072,0.0065,-0.0007,-0.03,151,160,0.019,-0.031,False,-0.004,False
bigup,amihud20,10,max_board_height,0.019,0.0148,-0.0042,-0.17,149,140,0.0195,-0.0317,False,-0.022,False
bigup,amihud20,10,lu_premium_1d,0.0239,0.0116,-0.0123,-0.49,151,151,0.0539,-0.0769,False,-0.063,False
bigup,vp_div,1,limit_up_count,0.0491,0.096,0.0469,1.71,165,140,0.0522,0.0444,True,0.218,False
bigup,vp_div,1,limit_up_count_ma5,0.0589,0.0599,0.001,0.04,167,142,0.011,-0.0099,False,0.005,False
bigup,vp_div,1,blow_rate,0.0933,0.0407,-0.0526,-2.11,155,164,-0.0324,-0.0739,True,-0.269,False
bigup,vp_div,1,max_board_height,0.0671,0.0737,0.0066,0.25,151,140,-0.0111,0.0234,False,0.032,False
bigup,vp_div,1,lu_premium_1d,0.066,0.0674,0.0014,0.05,153,156,0.0247,-0.0208,False,0.006,False
bigup,vp_div,3,limit_up_count,0.0352,0.0752,0.04,1.47,164,139,0.0293,0.0571,True,0.188,False
bigup,vp_div,3,limit_up_count_ma5,0.0206,0.0584,0.0378,1.38,167,142,0.0369,0.0379,True,0.176,False
bigup,vp_div,3,blow_rate,0.0875,0.0392,-0.0483,-1.93,154,163,0.0081,-0.0974,False,-0.246,False
bigup,vp_div,3,max_board_height,0.0684,0.0662,-0.0022,-0.08,151,140,-0.0198,0.0216,False,-0.01,False
bigup,vp_div,3,lu_premium_1d,0.0479,0.0619,0.014,0.52,152,155,0.0241,0.0061,True,0.066,False
bigup,vp_div,5,limit_up_count,0.0523,0.0384,-0.014,-0.49,164,138,-0.0158,-0.0036,True,-0.063,False
bigup,vp_div,5,limit_up_count_ma5,0.0274,0.0329,0.0055,0.19,165,142,0.0159,-0.005,False,0.024,False
bigup,vp_div,5,blow_rate,0.0727,0.0247,-0.048,-1.81,152,163,-0.0068,-0.0924,True,-0.231,False
bigup,vp_div,5,max_board_height,0.0535,0.0609,0.0074,0.27,151,140,-0.0194,0.0361,False,0.034,False
bigup,vp_div,5,lu_premium_1d,0.053,0.0377,-0.0152,-0.54,152,153,-0.0051,-0.0283,True,-0.069,False
bigup,vp_div,10,limit_up_count,0.065,0.0383,-0.0267,-0.92,160,138,-0.0308,-0.0094,True,-0.117,False
bigup,vp_div,10,limit_up_count_ma5,0.0545,0.0381,-0.0164,-0.58,163,142,-0.0099,-0.0214,True,-0.074,False
bigup,vp_div,10,blow_rate,0.0594,0.0426,-0.0167,-0.65,151,160,0.0003,-0.0452,False,-0.083,False
bigup,vp_div,10,max_board_height,0.0438,0.0608,0.017,0.66,149,140,-0.0457,0.0512,False,0.084,False
bigup,vp_div,10,lu_premium_1d,0.0594,0.0419,-0.0174,-0.62,151,151,-0.0564,0.0105,False,-0.079,False
bigup,gap,1,limit_up_count,0.0821,0.0976,0.0155,0.54,165,140,0.0164,0.0244,True,0.069,False
bigup,gap,1,limit_up_count_ma5,0.0883,0.0655,-0.0229,-0.8,167,142,-0.0477,0.0061,False,-0.102,False
bigup,gap,1,blow_rate,0.0735,0.063,-0.0105,-0.39,155,164,-0.0228,-0.0164,True,-0.05,False
bigup,gap,1,max_board_height,0.0639,0.0769,0.0131,0.47,151,140,-0.0149,0.015,False,0.06,False
bigup,gap,1,lu_premium_1d,0.0389,0.079,0.0401,1.41,153,156,0.0671,0.0053,True,0.18,False
bigup,gap,3,limit_up_count,0.0845,0.0837,-0.0008,-0.03,164,139,-0.0322,0.0376,False,-0.004,False
bigup,gap,3,limit_up_count_ma5,0.0998,0.0351,-0.0647,-2.14,167,142,-0.0981,-0.0273,True,-0.273,False
bigup,gap,3,blow_rate,0.0888,0.0504,-0.0384,-1.39,154,163,-0.0077,-0.0803,True,-0.177,False
bigup,gap,3,max_board_height,0.0852,0.0668,-0.0184,-0.64,151,140,-0.0656,-0.0011,True,-0.082,False
bigup,gap,3,lu_premium_1d,0.0451,0.0782,0.0331,1.13,152,155,0.0496,0.0085,True,0.144,False
bigup,gap,5,limit_up_count,0.0832,0.0673,-0.0159,-0.55,164,138,-0.0559,0.0307,False,-0.07,False
bigup,gap,5,limit_up_count_ma5,0.0816,0.0283,-0.0533,-1.91,165,142,-0.0852,-0.0184,True,-0.244,False
bigup,gap,5,blow_rate,0.0715,0.044,-0.0275,-1.04,152,163,0.0057,-0.0571,False,-0.133,False
bigup,gap,5,max_board_height,0.0852,0.0522,-0.033,-1.22,151,140,-0.0218,-0.0451,True,-0.156,False
bigup,gap,5,lu_premium_1d,0.0421,0.0641,0.022,0.77,152,153,0.0598,-0.0165,False,0.098,False
bigup,gap,10,limit_up_count,0.0657,0.0557,-0.01,-0.34,160,138,-0.0494,0.0342,False,-0.043,False
bigup,gap,10,limit_up_count_ma5,0.0689,0.0232,-0.0457,-1.61,163,142,-0.0844,-0.0049,True,-0.205,False
bigup,gap,10,blow_rate,0.0369,0.0363,-0.0006,-0.02,151,160,0.0199,-0.0052,False,-0.003,False
bigup,gap,10,max_board_height,0.0694,0.0444,-0.025,-0.89,149,140,-0.0209,-0.0242,True,-0.114,False
bigup,gap,10,lu_premium_1d,0.0239,0.0511,0.0272,0.93,151,151,0.0601,0.0004,True,0.119,False
bigup,c2l5,1,limit_up_count,-0.0665,-0.0911,-0.0246,-0.87,165,140,-0.0404,-0.0117,True,-0.111,False
bigup,c2l5,1,limit_up_count_ma5,-0.0861,-0.067,0.0191,0.69,167,142,0.0359,-0.0011,False,0.088,False
bigup,c2l5,1,blow_rate,-0.0842,-0.0767,0.0074,0.28,155,164,0.019,0.0108,True,0.036,False
bigup,c2l5,1,max_board_height,-0.0433,-0.073,-0.0297,-1.12,151,140,-0.0157,-0.0335,True,-0.143,False
bigup,c2l5,1,lu_premium_1d,-0.06,-0.0912,-0.0312,-1.1,153,156,-0.0857,0.029,False,-0.14,False
bigup,c2l5,3,limit_up_count,-0.1166,-0.086,0.0306,1.07,164,139,0.0298,0.0274,True,0.137,False
bigup,c2l5,3,limit_up_count_ma5,-0.15,-0.0787,0.0714,2.59,167,142,0.0684,0.0718,True,0.331,False
bigup,c2l5,3,blow_rate,-0.0878,-0.1148,-0.027,-1.03,154,163,-0.0209,-0.0206,True,-0.131,False
bigup,c2l5,3,max_board_height,-0.1016,-0.0634,0.0383,1.43,151,140,0.0446,0.0437,True,0.183,False
bigup,c2l5,3,lu_premium_1d,-0.0781,-0.1065,-0.0284,-1.07,152,155,-0.069,0.0214,False,-0.137,False
bigup,c2l5,5,limit_up_count,-0.1297,-0.0726,0.057,1.99,164,138,0.0826,0.0239,True,0.254,False
bigup,c2l5,5,limit_up_count_ma5,-0.1525,-0.0514,0.1011,3.7,165,142,0.1026,0.097,True,0.472,True
bigup,c2l5,5,blow_rate,-0.0817,-0.1097,-0.028,-1.04,152,163,0.0131,-0.0623,False,-0.133,False
bigup,c2l5,5,max_board_height,-0.0903,-0.061,0.0293,1.12,151,140,0.0262,0.0377,True,0.143,False
bigup,c2l5,5,lu_premium_1d,-0.0616,-0.1081,-0.0465,-1.78,152,153,-0.0971,0.0093,False,-0.227,False
bigup,c2l5,10,limit_up_count,-0.1341,-0.0917,0.0424,1.57,160,138,0.0529,0.022,True,0.2,False
bigup,c2l5,10,limit_up_count_ma5,-0.1337,-0.0797,0.054,2.16,163,142,0.073,0.0309,True,0.276,False
bigup,c2l5,10,blow_rate,-0.0779,-0.1175,-0.0396,-1.63,151,160,0.0261,-0.0899,False,-0.208,False
bigup,c2l5,10,max_board_height,-0.1033,-0.0864,0.0169,0.64,149,140,0.024,0.0353,True,0.082,False
bigup,c2l5,10,lu_premium_1d,-0.0909,-0.0943,-0.0034,-0.14,151,151,-0.046,0.0456,False,-0.018,False
bigup,winner_ratio,1,limit_up_count,0.0194,0.0432,0.0238,0.93,165,140,0.0429,0.0027,True,0.119,False
bigup,winner_ratio,1,limit_up_count_ma5,0.0511,0.0182,-0.0329,-1.28,167,142,0.0134,-0.0797,False,-0.163,False
bigup,winner_ratio,1,blow_rate,0.0387,0.0413,0.0026,0.11,155,164,-0.0168,0.0031,False,0.014,False
bigup,winner_ratio,1,max_board_height,0.0542,0.0294,-0.0248,-0.94,151,140,-0.0134,-0.0429,True,-0.12,False
bigup,winner_ratio,1,lu_premium_1d,0.0167,0.0574,0.0406,1.6,153,156,0.0746,0.0084,True,0.204,False
bigup,winner_ratio,3,limit_up_count,0.0301,0.0234,-0.0067,-0.26,164,139,0.0315,-0.0557,False,-0.033,False
bigup,winner_ratio,3,limit_up_count_ma5,0.0186,0.0194,0.0008,0.03,167,142,0.0386,-0.0391,False,0.004,False
bigup,winner_ratio,3,blow_rate,0.0373,0.0258,-0.0115,-0.45,154,163,-0.0151,-0.0043,True,-0.057,False
bigup,winner_ratio,3,max_board_height,0.0528,0.0307,-0.0221,-0.82,151,140,0.0049,-0.0361,False,-0.105,False
bigup,winner_ratio,3,lu_premium_1d,0.0397,0.0321,-0.0077,-0.29,152,155,0.04,-0.0474,False,-0.037,False
bigup,winner_ratio,5,limit_up_count,-0.0135,0.0284,0.0418,1.67,164,138,0.0459,0.0348,True,0.213,False
bigup,winner_ratio,5,limit_up_count_ma5,-0.0317,0.0175,0.0491,2.05,165,142,0.044,0.0544,True,0.262,False
bigup,winner_ratio,5,blow_rate,0.0209,0.0093,-0.0116,-0.48,152,163,0.0212,-0.0412,False,-0.061,False
bigup,winner_ratio,5,max_board_height,0.0403,0.0198,-0.0206,-0.78,151,140,-0.0269,-0.0126,True,-0.1,False
bigup,winner_ratio,5,lu_premium_1d,0.0363,-0.0115,-0.0478,-1.96,152,153,-0.0113,-0.0797,True,-0.25,False
bigup,winner_ratio,10,limit_up_count,-0.0117,0.0306,0.0423,1.6,160,138,0.0443,0.0397,True,0.204,False
bigup,winner_ratio,10,limit_up_count_ma5,-0.0207,0.016,0.0367,1.43,163,142,0.0543,0.0177,True,0.183,False
bigup,winner_ratio,10,blow_rate,0.0195,-0.0026,-0.0222,-0.88,151,160,0.0238,-0.0732,False,-0.112,False
bigup,winner_ratio,10,max_board_height,0.0117,0.0293,0.0177,0.65,149,140,0.0098,0.0279,True,0.083,False
bigup,winner_ratio,10,lu_premium_1d,0.0183,0.0084,-0.0099,-0.38,151,151,0.0025,-0.0188,False,-0.048,False
bigup,cost_bias,1,limit_up_count,0.0245,0.0217,-0.0027,-0.11,165,140,-0.0099,0.0009,False,-0.014,False
bigup,cost_bias,1,limit_up_count_ma5,0.0335,0.0017,-0.0318,-1.35,167,142,-0.0218,-0.0428,True,-0.172,False
bigup,cost_bias,1,blow_rate,0.051,0.0046,-0.0465,-2.01,155,164,-0.0023,-0.0941,True,-0.257,False
bigup,cost_bias,1,max_board_height,0.0616,0.0023,-0.0593,-2.56,151,140,-0.0372,-0.0673,True,-0.327,False
bigup,cost_bias,1,lu_premium_1d,0.0162,0.0266,0.0104,0.45,153,156,0.0631,-0.0323,False,0.057,False
bigup,cost_bias,3,limit_up_count,0.0068,-0.0086,-0.0153,-0.62,164,139,-0.0434,0.0082,False,-0.079,False
bigup,cost_bias,3,limit_up_count_ma5,-0.0008,-0.0206,-0.0198,-0.83,167,142,-0.0135,-0.0273,True,-0.106,False
bigup,cost_bias,3,blow_rate,0.0425,-0.0313,-0.0738,-3.18,154,163,-0.0276,-0.1158,True,-0.406,False
bigup,cost_bias,3,max_board_height,0.0449,-0.0164,-0.0613,-2.5,151,140,-0.0458,-0.057,True,-0.319,False
bigup,cost_bias,3,lu_premium_1d,0.0005,0.0007,0.0003,0.01,152,155,0.0441,-0.0308,False,0.001,False
bigup,cost_bias,5,limit_up_count,-0.0121,-0.0029,0.0092,0.38,164,138,-0.0178,0.0367,False,0.048,False
bigup,cost_bias,5,limit_up_count_ma5,-0.032,-0.0097,0.0223,0.95,165,142,0.0163,0.0289,True,0.121,False
bigup,cost_bias,5,blow_rate,0.0164,-0.0168,-0.0332,-1.43,152,163,0.0084,-0.0775,False,-0.183,False
bigup,cost_bias,5,max_board_height,0.0322,-0.0182,-0.0504,-2.07,151,140,-0.0419,-0.0443,True,-0.264,False
bigup,cost_bias,5,lu_premium_1d,0.0041,-0.0085,-0.0127,-0.52,152,153,0.0327,-0.0523,False,-0.066,False
bigup,cost_bias,10,limit_up_count,-0.0122,0.0139,0.026,1.05,160,138,0.0258,0.0259,True,0.134,False
bigup,cost_bias,10,limit_up_count_ma5,-0.0186,0.0025,0.0211,0.86,163,142,0.0368,0.0051,True,0.11,False
bigup,cost_bias,10,blow_rate,0.0171,-0.0152,-0.0324,-1.32,151,160,-0.0016,-0.0765,True,-0.168,False
bigup,cost_bias,10,max_board_height,0.0198,0.0056,-0.0142,-0.56,149,140,-0.0333,0.0135,False,-0.071,False
bigup,cost_bias,10,lu_premium_1d,0.0139,0.0152,0.0013,0.06,151,151,0.0465,-0.0397,False,0.008,False
bigup,up_days,1,limit_up_count,0.0006,0.0026,0.0021,0.08,165,140,0.0221,-0.0247,False,0.01,False
bigup,up_days,1,limit_up_count_ma5,0.0146,-0.0065,-0.0211,-0.88,167,142,-0.0228,-0.0199,True,-0.112,False
bigup,up_days,1,blow_rate,0.0092,0.0134,0.0042,0.18,155,164,-0.0226,0.0253,False,0.023,False
bigup,up_days,1,max_board_height,0.0311,-0.0065,-0.0375,-1.47,151,140,-0.0455,-0.0441,True,-0.188,False
bigup,up_days,1,lu_premium_1d,-0.0122,0.0209,0.0331,1.35,153,156,0.0468,0.0198,True,0.172,False
bigup,up_days,3,limit_up_count,-0.0043,-0.0066,-0.0023,-0.09,164,139,0.0141,-0.0257,False,-0.011,False
bigup,up_days,3,limit_up_count_ma5,-0.0211,-0.0123,0.0088,0.35,167,142,0.0129,0.004,True,0.045,False
bigup,up_days,3,blow_rate,-0.0051,0.0018,0.0069,0.29,154,163,-0.0076,0.0293,False,0.037,False
bigup,up_days,3,max_board_height,0.0501,-0.0103,-0.0605,-2.38,151,140,-0.0538,-0.0801,True,-0.304,False
bigup,up_days,3,lu_premium_1d,0.0145,-0.0142,-0.0287,-1.19,152,155,-0.0039,-0.0547,True,-0.152,False
bigup,up_days,5,limit_up_count,-0.0275,-0.0192,0.0083,0.32,164,138,-0.0023,0.0202,False,0.041,False
bigup,up_days,5,limit_up_count_ma5,-0.035,-0.0284,0.0067,0.28,165,142,-0.0078,0.0226,False,0.036,False
bigup,up_days,5,blow_rate,-0.018,-0.0255,-0.0075,-0.31,152,163,-0.0211,0.0123,False,-0.04,False
bigup,up_days,5,max_board_height,0.0265,-0.0339,-0.0604,-2.42,151,140,-0.0509,-0.0811,True,-0.309,False
bigup,up_days,5,lu_premium_1d,0.0033,-0.0296,-0.0329,-1.37,152,153,-0.0002,-0.064,True,-0.175,False
bigup,up_days,10,limit_up_count,-0.038,-0.017,0.021,0.81,160,138,-0.0017,0.0431,False,0.103,False
bigup,up_days,10,limit_up_count_ma5,-0.0283,-0.0219,0.0064,0.26,163,142,-0.0209,0.034,False,0.033,False
bigup,up_days,10,blow_rate,-0.0089,-0.0288,-0.0199,-0.83,151,160,-0.0222,-0.0045,True,-0.106,False
